savra:/run/media/kp # /home/kp/src/dbench/dbench -B fileio -c /home/kp/src/dbench/loadfiles/client.txt -D . 16
dbench version 4.00 - Copyright Andrew Tridgell 1999-2004

Running for 600 seconds with load '/home/kp/src/dbench/loadfiles/client.txt' and minimum warmup 120 secs
15 of 16 processes prepared for launch   0 sec
16 of 16 processes prepared for launch   0 sec
releasing clients
  16    145515   149.12 MB/sec  warmup  86 sec  latency 71.505 ms
  16    147123   148.94 MB/sec  warmup  87 sec  latency 95.140 ms
  16    149156   149.27 MB/sec  warmup  88 sec  latency 67.792 ms
  16    151106   149.42 MB/sec  warmup  89 sec  latency 51.322 ms
  16    153357   149.99 MB/sec  warmup  90 sec  latency 69.180 ms
  16    155258   150.08 MB/sec  warmup  91 sec  latency 59.339 ms
  16    156942   150.10 MB/sec  warmup  92 sec  latency 233.727 ms
  16    158564   149.96 MB/sec  warmup  93 sec  latency 317.089 ms
  16    160669   150.31 MB/sec  warmup  94 sec  latency 55.205 ms
  16    162812   150.66 MB/sec  warmup  95 sec  latency 92.747 ms
  16    164394   150.55 MB/sec  warmup  96 sec  latency 68.243 ms
  16    166513   150.87 MB/sec  warmup  97 sec  latency 60.631 ms
  16    168105   150.71 MB/sec  warmup  98 sec  latency 59.454 ms
  16    170189   151.05 MB/sec  warmup  99 sec  latency 86.168 ms
  16    171461   150.61 MB/sec  warmup 100 sec  latency 146.742 ms
  16    173277   150.63 MB/sec  warmup 101 sec  latency 88.288 ms
  16    175099   150.74 MB/sec  warmup 102 sec  latency 63.108 ms
  16    176831   150.69 MB/sec  warmup 103 sec  latency 108.987 ms
  16    178633   150.80 MB/sec  warmup 104 sec  latency 59.322 ms
  16    180285   150.64 MB/sec  warmup 105 sec  latency 166.638 ms
  16    181807   150.49 MB/sec  warmup 106 sec  latency 127.362 ms
  16    183755   150.63 MB/sec  warmup 107 sec  latency 60.494 ms
  16    185290   150.51 MB/sec  warmup 108 sec  latency 431.932 ms
  16    186040   149.73 MB/sec  warmup 109 sec  latency 904.471 ms
  16    188089   150.03 MB/sec  warmup 110 sec  latency 109.954 ms
  16    189308   149.54 MB/sec  warmup 111 sec  latency 120.104 ms
  16    191523   149.96 MB/sec  warmup 112 sec  latency 154.728 ms
  16    193324   149.94 MB/sec  warmup 113 sec  latency 58.113 ms
  16    195516   150.29 MB/sec  warmup 114 sec  latency 58.614 ms
  16    197541   150.46 MB/sec  warmup 115 sec  latency 59.983 ms
  16    199540   150.70 MB/sec  warmup 116 sec  latency 56.954 ms
  16    201469   150.84 MB/sec  warmup 117 sec  latency 101.917 ms
  16    203133   150.76 MB/sec  warmup 118 sec  latency 87.810 ms
  16    205100   150.95 MB/sec  warmup 119 sec  latency 97.261 ms
  16    209054   181.60 MB/sec  execute   1 sec  latency 83.598 ms
  16    210531   153.03 MB/sec  execute   2 sec  latency 95.347 ms
  16    212460   158.79 MB/sec  execute   3 sec  latency 112.211 ms
  16    213701   143.24 MB/sec  execute   4 sec  latency 249.103 ms
  16    215956   153.86 MB/sec  execute   5 sec  latency 65.819 ms
  16    217783   154.41 MB/sec  execute   6 sec  latency 73.952 ms
  16    219883   158.58 MB/sec  execute   7 sec  latency 94.492 ms
  16    221538   156.10 MB/sec  execute   8 sec  latency 56.435 ms
  16    223622   158.77 MB/sec  execute   9 sec  latency 63.145 ms
  16    224874   153.90 MB/sec  execute  10 sec  latency 163.406 ms
  16    226836   155.14 MB/sec  execute  11 sec  latency 94.565 ms
  16    228120   151.39 MB/sec  execute  12 sec  latency 168.214 ms
  16    229938   151.82 MB/sec  execute  13 sec  latency 118.847 ms
  16    231589   150.90 MB/sec  execute  14 sec  latency 81.928 ms
  16    232734   147.56 MB/sec  execute  15 sec  latency 172.790 ms
  16    234128   146.17 MB/sec  execute  16 sec  latency 195.679 ms
  16    235437   144.10 MB/sec  execute  17 sec  latency 128.400 ms
  16    236655   141.76 MB/sec  execute  18 sec  latency 177.338 ms
  16    237120   136.53 MB/sec  execute  19 sec  latency 612.920 ms
  16    237984   133.51 MB/sec  execute  20 sec  latency 1129.217 ms
  16    239639   134.00 MB/sec  execute  21 sec  latency 120.659 ms
  16    241204   133.84 MB/sec  execute  22 sec  latency 85.787 ms
  16    243055   135.20 MB/sec  execute  23 sec  latency 121.395 ms
  16    244497   134.36 MB/sec  execute  24 sec  latency 129.374 ms
  16    246064   134.69 MB/sec  execute  25 sec  latency 137.055 ms
  16    247188   133.01 MB/sec  execute  26 sec  latency 205.426 ms
  16    248870   133.42 MB/sec  execute  27 sec  latency 163.667 ms
  16    250642   134.31 MB/sec  execute  28 sec  latency 92.912 ms
  16    251743   132.89 MB/sec  execute  29 sec  latency 141.901 ms
  16    253432   133.48 MB/sec  execute  30 sec  latency 172.047 ms
  16    254505   132.06 MB/sec  execute  31 sec  latency 158.203 ms
  16    256215   132.38 MB/sec  execute  32 sec  latency 97.062 ms
  16    257766   132.55 MB/sec  execute  33 sec  latency 110.310 ms
  16    259380   132.76 MB/sec  execute  34 sec  latency 140.000 ms
  16    261245   133.57 MB/sec  execute  35 sec  latency 89.019 ms
  16    262995   133.94 MB/sec  execute  36 sec  latency 104.225 ms
  16    264894   134.82 MB/sec  execute  37 sec  latency 76.108 ms
  16    266785   135.41 MB/sec  execute  38 sec  latency 71.567 ms
  16    268552   136.02 MB/sec  execute  39 sec  latency 63.777 ms
  16    270737   137.30 MB/sec  execute  40 sec  latency 78.245 ms
  16    272107   136.88 MB/sec  execute  41 sec  latency 120.793 ms
  16    274347   138.26 MB/sec  execute  42 sec  latency 57.301 ms
  16    276382   139.01 MB/sec  execute  43 sec  latency 54.430 ms
  16    278680   140.53 MB/sec  execute  44 sec  latency 82.244 ms
  16    280529   140.82 MB/sec  execute  45 sec  latency 55.502 ms
  16    282153   140.95 MB/sec  execute  46 sec  latency 144.450 ms
  16    284082   141.41 MB/sec  execute  47 sec  latency 80.511 ms
  16    286231   142.30 MB/sec  execute  48 sec  latency 55.816 ms
  16    287369   141.35 MB/sec  execute  49 sec  latency 475.078 ms
  16    288900   141.31 MB/sec  execute  50 sec  latency 533.198 ms
  16    290580   141.21 MB/sec  execute  51 sec  latency 74.425 ms
  16    292773   142.22 MB/sec  execute  52 sec  latency 61.989 ms
  16    294337   142.08 MB/sec  execute  53 sec  latency 71.101 ms
  16    295961   142.11 MB/sec  execute  54 sec  latency 153.907 ms
  16    297776   142.30 MB/sec  execute  55 sec  latency 78.563 ms
  16    299812   142.87 MB/sec  execute  56 sec  latency 61.571 ms
  16    301710   143.27 MB/sec  execute  57 sec  latency 56.094 ms
  16    303729   143.80 MB/sec  execute  58 sec  latency 98.097 ms
  16    305224   143.53 MB/sec  execute  59 sec  latency 62.602 ms
  16    307522   144.50 MB/sec  execute  60 sec  latency 59.825 ms
  16    308673   143.74 MB/sec  execute  61 sec  latency 164.930 ms
  16    310762   144.29 MB/sec  execute  62 sec  latency 66.833 ms
  16    312232   144.08 MB/sec  execute  63 sec  latency 120.263 ms
  16    314180   144.39 MB/sec  execute  64 sec  latency 92.989 ms
  16    315435   143.87 MB/sec  execute  65 sec  latency 157.117 ms
  16    317063   143.79 MB/sec  execute  66 sec  latency 173.997 ms
  16    318997   144.15 MB/sec  execute  67 sec  latency 59.748 ms
  16    321269   144.91 MB/sec  execute  68 sec  latency 48.722 ms
  16    322776   144.73 MB/sec  execute  69 sec  latency 107.433 ms
  16    324488   144.72 MB/sec  execute  70 sec  latency 89.155 ms
  16    326405   145.07 MB/sec  execute  71 sec  latency 52.014 ms
  16    328534   145.58 MB/sec  execute  72 sec  latency 62.166 ms
  16    329829   145.14 MB/sec  execute  73 sec  latency 112.041 ms
  16    332115   145.83 MB/sec  execute  74 sec  latency 60.295 ms
  16    333501   145.48 MB/sec  execute  75 sec  latency 110.427 ms
  16    335385   145.68 MB/sec  execute  76 sec  latency 90.307 ms
  16    336672   145.17 MB/sec  execute  77 sec  latency 104.692 ms
  16    338951   145.88 MB/sec  execute  78 sec  latency 115.021 ms
  16    340380   145.63 MB/sec  execute  79 sec  latency 105.037 ms
  16    341299   144.68 MB/sec  execute  80 sec  latency 246.766 ms
  16    341940   143.63 MB/sec  execute  81 sec  latency 565.789 ms
  16    343770   143.90 MB/sec  execute  82 sec  latency 215.888 ms
  16    345395   143.81 MB/sec  execute  83 sec  latency 124.367 ms
  16    347176   143.95 MB/sec  execute  84 sec  latency 167.860 ms
  16    348339   143.31 MB/sec  execute  85 sec  latency 172.419 ms
  16    350309   143.73 MB/sec  execute  86 sec  latency 106.608 ms
  16    351613   143.33 MB/sec  execute  87 sec  latency 130.807 ms
  16    353583   143.65 MB/sec  execute  88 sec  latency 116.807 ms
  16    354878   143.32 MB/sec  execute  89 sec  latency 114.344 ms
  16    356562   143.35 MB/sec  execute  90 sec  latency 189.567 ms
  16    358183   143.29 MB/sec  execute  91 sec  latency 97.484 ms
  16    359595   143.04 MB/sec  execute  92 sec  latency 169.632 ms
  16    361616   143.41 MB/sec  execute  93 sec  latency 63.217 ms
  16    362778   142.83 MB/sec  execute  94 sec  latency 175.164 ms
  16    364368   142.85 MB/sec  execute  95 sec  latency 311.787 ms
  16    365800   142.66 MB/sec  execute  96 sec  latency 199.860 ms
  16    367999   143.15 MB/sec  execute  97 sec  latency 88.902 ms
  16    369255   142.80 MB/sec  execute  98 sec  latency 143.426 ms
  16    371140   142.98 MB/sec  execute  99 sec  latency 128.699 ms
  16    372759   142.97 MB/sec  execute 100 sec  latency 55.819 ms
  16    375214   143.67 MB/sec  execute 101 sec  latency 58.308 ms
  16    376319   143.17 MB/sec  execute 102 sec  latency 119.726 ms
  16    378180   143.28 MB/sec  execute 103 sec  latency 87.361 ms
  16    379696   143.21 MB/sec  execute 104 sec  latency 97.224 ms
  16    381327   143.18 MB/sec  execute 105 sec  latency 125.259 ms
  16    383178   143.36 MB/sec  execute 106 sec  latency 106.134 ms
  16    384297   142.81 MB/sec  execute 107 sec  latency 144.108 ms
  16    386306   143.19 MB/sec  execute 108 sec  latency 68.674 ms
  16    387200   142.55 MB/sec  execute 109 sec  latency 167.438 ms
  16    388745   142.43 MB/sec  execute 110 sec  latency 203.997 ms
  16    389805   142.04 MB/sec  execute 111 sec  latency 526.177 ms
  16    390093   140.95 MB/sec  execute 112 sec  latency 1167.018 ms
  16    391749   141.01 MB/sec  execute 113 sec  latency 108.452 ms
  16    393380   141.00 MB/sec  execute 114 sec  latency 129.571 ms
  16    395080   141.05 MB/sec  execute 115 sec  latency 92.079 ms
  16    396457   140.79 MB/sec  execute 116 sec  latency 153.823 ms
  16    397960   140.70 MB/sec  execute 117 sec  latency 69.605 ms
  16    400043   141.04 MB/sec  execute 118 sec  latency 57.002 ms
  16    401527   140.95 MB/sec  execute 119 sec  latency 78.937 ms
  16    403425   141.12 MB/sec  execute 120 sec  latency 122.468 ms
  16    404374   140.68 MB/sec  execute 121 sec  latency 222.142 ms
  16    405464   140.15 MB/sec  execute 122 sec  latency 142.982 ms
  16    407186   140.36 MB/sec  execute 123 sec  latency 151.381 ms
